"composer","composerLabel"
"http://data.carnegiehall.org/names/22536","Mark Kibble"
"http://data.carnegiehall.org/names/121648","Anthony Kiedis"
"http://data.carnegiehall.org/names/126186","Angela Boutros"
"http://data.carnegiehall.org/names/39824","Gustav Mahler"
"http://data.carnegiehall.org/names/129326","Hallerin Hilton Hill"
"http://data.carnegiehall.org/names/5390","Noro Morales"
"http://data.carnegiehall.org/names/74178","Steve Amerson"
"http://data.carnegiehall.org/names/23885","Ralph Farris"
"http://data.carnegiehall.org/names/125781","Carlos Zamora"
"http://data.carnegiehall.org/names/4673","Dudley Buck"
"http://data.carnegiehall.org/names/25513","Nadia Boulanger"
"http://data.carnegiehall.org/names/25589","Jay Shanik"
"http://data.carnegiehall.org/names/24930","Mark Warnow"
"http://data.carnegiehall.org/names/123205","Ronald Isley"
"http://data.carnegiehall.org/names/66489","Shirley Stewart Farmer"
"http://data.carnegiehall.org/names/29380","Yoav Talmi"
"http://data.carnegiehall.org/names/39494","David Barnett"
"http://data.carnegiehall.org/names/78881","Salvatore Di Vittorio"
"http://data.carnegiehall.org/names/101782","Patricia Leonard"
"http://data.carnegiehall.org/names/41995","Kiyoto Fujiwara"
"http://data.carnegiehall.org/names/1377","T-Bone Walker"
"http://data.carnegiehall.org/names/73891","Oedoen Partos"
"http://data.carnegiehall.org/names/28646","Erik Lawrence"
"http://data.carnegiehall.org/names/14103","Pete Seeger"
"http://data.carnegiehall.org/names/79317","Micki Grant"
"http://data.carnegiehall.org/names/16674","Hugo Becker"
"http://data.carnegiehall.org/names/41032","Leonora Milà"
"http://data.carnegiehall.org/names/116556","Nicolas Namoradze"
"http://data.carnegiehall.org/names/72459","Miles Brown"
"http://data.carnegiehall.org/names/131061","Helen Grime"
"http://data.carnegiehall.org/names/37784","Dom Salvador"
"http://data.carnegiehall.org/names/13360","Wenzel A. Raboch"
"http://data.carnegiehall.org/names/65473","Jacob Garchik"
"http://data.carnegiehall.org/names/64633","Francoise Choveaux"
"http://data.carnegiehall.org/names/124610","Chet Powers"
"http://data.carnegiehall.org/names/21361","Joel Weiskopf"
"http://data.carnegiehall.org/names/78204","Antonio Vilardi"
"http://data.carnegiehall.org/names/31262","Samuel Hsu"
"http://data.carnegiehall.org/names/86944","Adam B. Levowitz"
"http://data.carnegiehall.org/names/9783","Matteo Bensman"
"http://data.carnegiehall.org/names/74675","Omer Klein"
"http://data.carnegiehall.org/names/3353","Harold Farberman"
"http://data.carnegiehall.org/names/125294","Alice Jones"
"http://data.carnegiehall.org/names/19437","King James"
"http://data.carnegiehall.org/names/15288","H. Sylvester Krouse"
"http://data.carnegiehall.org/names/126954","Guy Mintus"
"http://data.carnegiehall.org/names/127280","Noshir Mody"
"http://data.carnegiehall.org/names/23975","Marian McPartland"
"http://data.carnegiehall.org/names/43470","Giacomo Quintano"
"http://data.carnegiehall.org/names/18238","Don Hammond"
"http://data.carnegiehall.org/names/76017","Fred Wesley"
"http://data.carnegiehall.org/names/30097","Emil J. Polak"
"http://data.carnegiehall.org/names/41588","Camille Saint-Saëns"
"http://data.carnegiehall.org/names/49418","John Dankworth"
"http://data.carnegiehall.org/names/46302","Hannibal Peterson"
"http://data.carnegiehall.org/names/91418","Jana Mashonee"
"http://data.carnegiehall.org/names/13298","Charlie Christian"
"http://data.carnegiehall.org/names/111199","XiRen Wang"
"http://data.carnegiehall.org/names/19867","Tommy Dorsey"
"http://data.carnegiehall.org/names/56711","Joe Henderson"
"http://data.carnegiehall.org/names/27984","Carlos Surinach"
"http://data.carnegiehall.org/names/63466","Terry Kath"
"http://data.carnegiehall.org/names/75542","Corey Dargel"
"http://data.carnegiehall.org/names/1340","James Swearingen"
"http://data.carnegiehall.org/names/93881","Michael Salter"
"http://data.carnegiehall.org/names/108312","Grace Hofheimer"
"http://data.carnegiehall.org/names/28178","Cozy Cole"
"http://data.carnegiehall.org/names/55560","Jacques-Louis Monod"
"http://data.carnegiehall.org/names/124532","Lester Williams"
"http://data.carnegiehall.org/names/60885","Lewis Bullock"
"http://data.carnegiehall.org/names/41753","Jeff Langley"
"http://data.carnegiehall.org/names/104418","Billy Barnes"
"http://data.carnegiehall.org/names/101494","Patrick Conway"
"http://data.carnegiehall.org/names/128034","Alexis Renee Ward"
"http://data.carnegiehall.org/names/96867","Helen Sung"
"http://data.carnegiehall.org/names/22320","Rafael Bullumba Landestoy"
"http://data.carnegiehall.org/names/131288","Gary Eskow"
"http://data.carnegiehall.org/names/66166","Christos Govetas"
"http://data.carnegiehall.org/names/131124","Clif Hardin"
"http://data.carnegiehall.org/names/2885","Frank Bencriscutto"
"http://data.carnegiehall.org/names/60060","Eugene Drucker"
"http://data.carnegiehall.org/names/35105","Eric Zivian"
"http://data.carnegiehall.org/names/49745","Eugene L. Seaman"
"http://data.carnegiehall.org/names/15732","Bimbetta"
"http://data.carnegiehall.org/names/87833","Paul A. Aitken"
"http://data.carnegiehall.org/names/107164","Warren Lee"
"http://data.carnegiehall.org/names/38422","Ulla Suokko"
"http://data.carnegiehall.org/names/3497","Eugene W. Allen"
"http://data.carnegiehall.org/names/54068","Phil Collins"
"http://data.carnegiehall.org/names/66128","Tom Fowler"
"http://data.carnegiehall.org/names/21022","Fenno Heath"
"http://data.carnegiehall.org/names/33536","Clifford Smith"
"http://data.carnegiehall.org/names/93784","Cliff Duren"
"http://data.carnegiehall.org/names/43487","José María Gallardo del Rey"
"http://data.carnegiehall.org/names/30876","Timothy Smith"
"http://data.carnegiehall.org/names/21867","Hozan Yamamoto"
"http://data.carnegiehall.org/names/44921","Alan Hovhaness"
"http://data.carnegiehall.org/names/54165","Mischa Elman"
"http://data.carnegiehall.org/names/22610","Freddie Green"
"http://data.carnegiehall.org/names/40776","Juanita Hall"
"http://data.carnegiehall.org/names/53878","Billy Harper"
"http://data.carnegiehall.org/names/45504","Dennis Wilson"
"http://data.carnegiehall.org/names/52503","A. Kraines"
"http://data.carnegiehall.org/names/75814","Bob Mintzer"
"http://data.carnegiehall.org/names/57873","Bob Dylan"
"http://data.carnegiehall.org/names/19365","Simeon Westbrooke"
"http://data.carnegiehall.org/names/121743","Yemi Alade"
"http://data.carnegiehall.org/names/13123","William Doerrfeld"
"http://data.carnegiehall.org/names/130146","Gregory Nabours"
"http://data.carnegiehall.org/names/9637","Edward Elgar"
"http://data.carnegiehall.org/names/62444","Jonathan Golove"
"http://data.carnegiehall.org/names/104469","Joey Molland"
"http://data.carnegiehall.org/names/48228","Paul Imperial"
"http://data.carnegiehall.org/names/73312","Ayuko Higuchi"
"http://data.carnegiehall.org/names/91877","Troy D. Robertson"
"http://data.carnegiehall.org/names/17642","Paul Engelskirchen"
"http://data.carnegiehall.org/names/56348","Arthur Pryor"
"http://data.carnegiehall.org/names/5500","Jean Ritchie"
"http://data.carnegiehall.org/names/13707","Bix Beiderbecke"
"http://data.carnegiehall.org/names/5535","Cornelius Dufallo"
"http://data.carnegiehall.org/names/92665","Rudresh Mahanthappa"
"http://data.carnegiehall.org/names/69622","Hall Overton"
"http://data.carnegiehall.org/names/8820","Allen Krantz"
"http://data.carnegiehall.org/names/41037","Glenn Osser"
"http://data.carnegiehall.org/names/79809","Ray Iwazumi"
"http://data.carnegiehall.org/names/5421","Ivan Lins"
"http://data.carnegiehall.org/names/79767","Julia Smith"
"http://data.carnegiehall.org/names/49955","Joanna Jordan"
"http://data.carnegiehall.org/names/112071","Seth Weaver"
"http://data.carnegiehall.org/names/76314","Suzue Nitobe"
"http://data.carnegiehall.org/names/95223","Manuel Schmiedel"
"http://data.carnegiehall.org/names/12090","Billy Joel"
"http://data.carnegiehall.org/names/67953","Brian Galante"
"http://data.carnegiehall.org/names/112727","Florian Herzog"
"http://data.carnegiehall.org/names/117728","Jason Yeager"
"http://data.carnegiehall.org/names/72509","David Downes"
"http://data.carnegiehall.org/names/7568","Geri Allen"
"http://data.carnegiehall.org/names/25590","Henry Loeb"
"http://data.carnegiehall.org/names/42135","Mick Jagger"
"http://data.carnegiehall.org/names/34940","Michael Jokubaitis"
"http://data.carnegiehall.org/names/51159","Kirt N. Mosier"
"http://data.carnegiehall.org/names/118099","Alexander L'Estrange"
"http://data.carnegiehall.org/names/47144","Serge Koussevitzky"
"http://data.carnegiehall.org/names/50403","Bobby Scott"
"http://data.carnegiehall.org/names/92881","Christopher Norton"
"http://data.carnegiehall.org/names/10358","Paul Winter"
"http://data.carnegiehall.org/names/31740","Cliff Scholl"
"http://data.carnegiehall.org/names/39309","Sascha Wolas"
"http://data.carnegiehall.org/names/21001","Rinde Eckert"
"http://data.carnegiehall.org/names/68594","Lizz Wright"
"http://data.carnegiehall.org/names/66170","Randy Newman"
"http://data.carnegiehall.org/names/13464","Jim McNeely"
"http://data.carnegiehall.org/names/55350","Joe Zawinul"
"http://data.carnegiehall.org/names/35512","Paul Taubman"
"http://data.carnegiehall.org/names/67207","Hui-Fen Min"
"http://data.carnegiehall.org/names/43205","O-Lan Jones"
"http://data.carnegiehall.org/names/89503","John Hartford"
"http://data.carnegiehall.org/names/85443","Andrea Bocelli"
"http://data.carnegiehall.org/names/66069","Salvador Ley"
"http://data.carnegiehall.org/names/60379","Arnett Cobb"
"http://data.carnegiehall.org/names/125052","Kuniharu Akiyama"
"http://data.carnegiehall.org/names/130283","Owain Park"
"http://data.carnegiehall.org/names/16695","Krzysztof Penderecki"
"http://data.carnegiehall.org/names/114529","Rob Deemer"
"http://data.carnegiehall.org/names/127120","Mikeila McQueston"
"http://data.carnegiehall.org/names/4686","Jeffrey Levine"
"http://data.carnegiehall.org/names/73823","Tanya Tagaq"
"http://data.carnegiehall.org/names/22759","Willem Willeke"
"http://data.carnegiehall.org/names/23297","Noel Coward"
"http://data.carnegiehall.org/names/131827","Arlene Zallman"
"http://data.carnegiehall.org/names/99659","Malek Jandali"
"http://data.carnegiehall.org/names/90345","Charles Camilleri"
"http://data.carnegiehall.org/names/111282","Tigran Hamasyan"
"http://data.carnegiehall.org/names/84654","Lukas Ligeti"
"http://data.carnegiehall.org/names/63461","Ray Manzarek"
"http://data.carnegiehall.org/names/1428","Jay McShann"
"http://data.carnegiehall.org/names/90706","Vincent Lyn"
"http://data.carnegiehall.org/names/127031","Joss Stone"
"http://data.carnegiehall.org/names/45377","Frank Foster"
"http://data.carnegiehall.org/names/102361","Jhosemaría De Niro"
"http://data.carnegiehall.org/names/101421","Nathalie Joachim"
"http://data.carnegiehall.org/names/130966","Gaayatri Kaundinya"
"http://data.carnegiehall.org/names/40509","Maynard Ferguson"
"http://data.carnegiehall.org/names/18989","Regan Ryzuk"
"http://data.carnegiehall.org/names/91644","Vladimir Pleshakov"
"http://data.carnegiehall.org/names/89140","Gil Gutiérrez"
"http://data.carnegiehall.org/names/125819","Kitt Wakeley"
"http://data.carnegiehall.org/names/20330","Dwight Andrews"
"http://data.carnegiehall.org/names/42994","Henry H. Leck"
"http://data.carnegiehall.org/names/59068","Jackson Berkey"
"http://data.carnegiehall.org/names/124005","Thelma Matesky"
"http://data.carnegiehall.org/names/127333","Ayanna Witter-Johnson"
"http://data.carnegiehall.org/names/17145","Jimmy Witherspoon"
"http://data.carnegiehall.org/names/4791","Rongchun Zhao"
"http://data.carnegiehall.org/names/4094","Jeff Baron"
"http://data.carnegiehall.org/names/124585","Jerry Edmonton"
"http://data.carnegiehall.org/names/91513","Alexander Wolaver"
"http://data.carnegiehall.org/names/20229","Budd Johnson"
"http://data.carnegiehall.org/names/21270","Bruce Sudano"
"http://data.carnegiehall.org/names/15278","Stanley Walden"
"http://data.carnegiehall.org/names/76328","Giuseppe Mulè"
"http://data.carnegiehall.org/names/29539","Aretha Franklin"
"http://data.carnegiehall.org/names/53926","Melanie"
"http://data.carnegiehall.org/names/125915","Aziza Mustafa Zadeh"
"http://data.carnegiehall.org/names/34780","Dar Williams"
"http://data.carnegiehall.org/names/118134","Mary McDonald"
"http://data.carnegiehall.org/names/91802","Brett William Dietz"
"http://data.carnegiehall.org/names/3777","Carl Friedberg"
"http://data.carnegiehall.org/names/23825","Morgan Powell"
"http://data.carnegiehall.org/names/25246","Mel Tormé"
"http://data.carnegiehall.org/names/51337","Clarence Williams"
"http://data.carnegiehall.org/names/117513","John Ashbery"
"http://data.carnegiehall.org/names/121978","James Hollihan"
"http://data.carnegiehall.org/names/82741","Eugene Broadnax"
"http://data.carnegiehall.org/names/21666","Theodore Hoch"
"http://data.carnegiehall.org/names/120376","Sean Statser"
"http://data.carnegiehall.org/names/45906","James F. Boyer"
"http://data.carnegiehall.org/names/34119","David Taylor"
"http://data.carnegiehall.org/names/41982","Donny Hathaway"
"http://data.carnegiehall.org/names/3329","Matt Lemmler"
"http://data.carnegiehall.org/names/11021","Mildred Wellerson"
"http://data.carnegiehall.org/names/9913","Saul Goodman"
"http://data.carnegiehall.org/names/112155","David Wallis"
"http://data.carnegiehall.org/names/8443","Harry Glantz"
"http://data.carnegiehall.org/names/37456","Moses Hogan"
"http://data.carnegiehall.org/names/116149","Zack Aretakis"
"http://data.carnegiehall.org/names/6389","Christiaan Kriens"
"http://data.carnegiehall.org/names/41764","Paul E. Oakley"
"http://data.carnegiehall.org/names/89812","Aviya Kopelman"
"http://data.carnegiehall.org/names/78761","Ola Gjeilo"
"http://data.carnegiehall.org/names/110259","Ilusha Tsinadze"
"http://data.carnegiehall.org/names/4007","Iwao Furusawa"
"http://data.carnegiehall.org/names/8400","Thomas J. Porter"
"http://data.carnegiehall.org/names/26767","Don Grolnick"
"http://data.carnegiehall.org/names/51858","Mary Ellen Callahan"
"http://data.carnegiehall.org/names/127334","Yvette Janine Jackson"
"http://data.carnegiehall.org/names/4945","Leon M. Kramer"
"http://data.carnegiehall.org/names/58844","Carlo Brizzi"
"http://data.carnegiehall.org/names/58028","Richard Hageman"
"http://data.carnegiehall.org/names/24011","Evalyn Steinbock"
"http://data.carnegiehall.org/names/40202","Thomas Demenga"
"http://data.carnegiehall.org/names/54055","Erroll Garner"
"http://data.carnegiehall.org/names/38461","Slim Gaillard"
"http://data.carnegiehall.org/names/26169","Milan Roder"
"http://data.carnegiehall.org/names/33117","Edward Tatnall Canby"
"http://data.carnegiehall.org/names/85684","Larry Mullen"
"http://data.carnegiehall.org/names/100854","Susan Nation"
"http://data.carnegiehall.org/names/115748","Paul Greene"
"http://data.carnegiehall.org/names/43976","Wayne Shorter"
"http://data.carnegiehall.org/names/77976","Alba Clemente"
"http://data.carnegiehall.org/names/127858","Amir Zaheri"
"http://data.carnegiehall.org/names/132240","Timothy Cheney"
"http://data.carnegiehall.org/names/132045","Frank Fox"
"http://data.carnegiehall.org/names/22530","Mervyn Warren"
"http://data.carnegiehall.org/names/57125","Peter Schickele"
"http://data.carnegiehall.org/names/125397","Leven Zuelke"
"http://data.carnegiehall.org/names/99622","Martín Palmeri"
"http://data.carnegiehall.org/names/32721","Addison F. Andrews"
"http://data.carnegiehall.org/names/110546","Ronen Shapira"
"http://data.carnegiehall.org/names/18852","Richard Hayman"
"http://data.carnegiehall.org/names/93609","Tian Ge"
"http://data.carnegiehall.org/names/130082","Sam Barsh"
"http://data.carnegiehall.org/names/11937","Glory Van Scott"
"http://data.carnegiehall.org/names/110527","Kana Uemura"
"http://data.carnegiehall.org/names/84412","Can Markus Olgun"
"http://data.carnegiehall.org/names/129720","Peter de Mets"
"http://data.carnegiehall.org/names/98991","Zoltán Mága"
"http://data.carnegiehall.org/names/34830","Roger Boutry"
"http://data.carnegiehall.org/names/7821","David W. Guion"
"http://data.carnegiehall.org/names/42939","Benny Carter"
"http://data.carnegiehall.org/names/132494","Robert Parris"
"http://data.carnegiehall.org/names/127820","Max Winningham"
"http://data.carnegiehall.org/names/27660","Rahsaan Roland Kirk"
"http://data.carnegiehall.org/names/132029","Polyphia"
"http://data.carnegiehall.org/names/39436","Nathan Heleine"
"http://data.carnegiehall.org/names/43612","Stelios Kazantzidis"
"http://data.carnegiehall.org/names/100721","Billy Chrissochos"
"http://data.carnegiehall.org/names/63468","Robert Lamm"
"http://data.carnegiehall.org/names/106748","Mark Dancigers"
"http://data.carnegiehall.org/names/57669","Warner S. Bass"
"http://data.carnegiehall.org/names/130049","Anna Betancourt"
"http://data.carnegiehall.org/names/2113","Samuel Vigoda"
"http://data.carnegiehall.org/names/96888","Marc Bouchkov"
"http://data.carnegiehall.org/names/118614","Brian Head"
"http://data.carnegiehall.org/names/54163","William Kelly"
"http://data.carnegiehall.org/names/16832","José Serebrier"
"http://data.carnegiehall.org/names/91518","Bill Wolaver"
"http://data.carnegiehall.org/names/107416","Tom DeLuca"
"http://data.carnegiehall.org/names/40705","Richie Cole"
"http://data.carnegiehall.org/names/120941","Ben Murphy"
"http://data.carnegiehall.org/names/80780","Gordon L. Goodwin"
"http://data.carnegiehall.org/names/11119","Reinbert de Leeuw"
"http://data.carnegiehall.org/names/53058","Michael Oelbaum"
"http://data.carnegiehall.org/names/115204","Roberta Martin"
"http://data.carnegiehall.org/names/79867","Janusz Wojtarowicz"
"http://data.carnegiehall.org/names/96994","Joe Bataan"
"http://data.carnegiehall.org/names/126382","Koharik Gazarossian"
"http://data.carnegiehall.org/names/3615","Egon Mayer"
"http://data.carnegiehall.org/names/39648","Nicolai Mednikoff"
"http://data.carnegiehall.org/names/17865","Michael Lev"
"http://data.carnegiehall.org/names/28215","John Yannelli"
"http://data.carnegiehall.org/names/28681","Herbert B. Feldman"
"http://data.carnegiehall.org/names/96727","Orson Benjamin"
"http://data.carnegiehall.org/names/89705","Sebastian Böhlen"
"http://data.carnegiehall.org/names/66342","David Lang"
"http://data.carnegiehall.org/names/132761","Maurizio Mastrini"
"http://data.carnegiehall.org/names/130202","Jerod Impichchaachaaha' Tate"
"http://data.carnegiehall.org/names/27537","Franz Xaver Arens"
"http://data.carnegiehall.org/names/9137","Antonio J. García"
"http://data.carnegiehall.org/names/88903","Yury Nugmanov"
"http://data.carnegiehall.org/names/83617","Robbie Robertson"
"http://data.carnegiehall.org/names/96502","Herbert Inch"
"http://data.carnegiehall.org/names/56687","Paco de Lucía"
"http://data.carnegiehall.org/names/58684","David Broza"
"http://data.carnegiehall.org/names/49360","Athena Adamopoulos"
"http://data.carnegiehall.org/names/63472","Danny Seraphine"
"http://data.carnegiehall.org/names/72594","Hector Martinez"
"http://data.carnegiehall.org/names/121330","Martin García García"
"http://data.carnegiehall.org/names/24432","Cosme McMoon"
"http://data.carnegiehall.org/names/94368","Rafael Scarfullery"
"http://data.carnegiehall.org/names/9298","Mantovani"
"http://data.carnegiehall.org/names/22524","Grant Green"
"http://data.carnegiehall.org/names/72882","Ryan Smith"
"http://data.carnegiehall.org/names/52998","Perry Townsend"
"http://data.carnegiehall.org/names/32911","Harry Rowe Shelley"
"http://data.carnegiehall.org/names/76113","Niklas Sivelov"
"http://data.carnegiehall.org/names/57615","Stuart Raleigh"
"http://data.carnegiehall.org/names/1387","Josef Blatt"
"http://data.carnegiehall.org/names/39556","Ralph Hollander"
"http://data.carnegiehall.org/names/70649","Tamara Kurkadze"
"http://data.carnegiehall.org/names/9215","Rene Clausen"
"http://data.carnegiehall.org/names/126452","Luis Serrano Alarcón"
"http://data.carnegiehall.org/names/37045","Michi Wiancko"
"http://data.carnegiehall.org/names/103024","Matthew Aucoin"
"http://data.carnegiehall.org/names/12151","Robert Ray"
"http://data.carnegiehall.org/names/5485","Ray Brown"
"http://data.carnegiehall.org/names/47821","Nancy Rumbel"
"http://data.carnegiehall.org/names/112088","PS 51M Elias Howe Second Grade Choir"
"http://data.carnegiehall.org/names/127456","Matana Roberts"
"http://data.carnegiehall.org/names/37560","Hallett Gilberté"
"http://data.carnegiehall.org/names/11774","Donato D. Fornuto"
"http://data.carnegiehall.org/names/42926","Stephen Hough"
"http://data.carnegiehall.org/names/113746","Vassily Lobanov"
"http://data.carnegiehall.org/names/131652","Attilia Kiyoko Cernitori"
"http://data.carnegiehall.org/names/57108","Woody Herman"
"http://data.carnegiehall.org/names/45835","Svetoslav Stoyanov"
"http://data.carnegiehall.org/names/13727","Jimmy Driftwood"
"http://data.carnegiehall.org/names/16221","Anup Kumar Biswas"
"http://data.carnegiehall.org/names/87548","Richard Bjella"
"http://data.carnegiehall.org/names/118961","Salem Al Fakir"
"http://data.carnegiehall.org/names/12473","John Carter"
"http://data.carnegiehall.org/names/2018","Courtlandt Palmer"
"http://data.carnegiehall.org/names/26206","Robert Beaser"
"http://data.carnegiehall.org/names/51354","Trummy Young"
"http://data.carnegiehall.org/names/32106","George Plimpton"
"http://data.carnegiehall.org/names/66635","Claire Bryant"
"http://data.carnegiehall.org/names/25485","Paul Simon"
"http://data.carnegiehall.org/names/10789","Dave Frishberg"
"http://data.carnegiehall.org/names/5394","Giuseppe Dinelli"
"http://data.carnegiehall.org/names/127118","Jake Ellzey"
"http://data.carnegiehall.org/names/97036","Solomon Rosowsky"
"http://data.carnegiehall.org/names/76311","Kay Swift"
"http://data.carnegiehall.org/names/124763","David Rea"
"http://data.carnegiehall.org/names/17158","Otto Lohse"
"http://data.carnegiehall.org/names/13471","Gerry Mulligan"
"http://data.carnegiehall.org/names/19830","Django Reinhardt"
"http://data.carnegiehall.org/names/15860","John Hawkins"
"http://data.carnegiehall.org/names/31303","Roy McCurdy"
"http://data.carnegiehall.org/names/34796","Nicholas Cords"
"http://data.carnegiehall.org/names/56192","Billie Holiday"
"http://data.carnegiehall.org/names/48889","Stephen Stills"
"http://data.carnegiehall.org/names/88834","Sarah Darling"
"http://data.carnegiehall.org/names/75042","Sonny Burke"
"http://data.carnegiehall.org/names/110566","Randol Alan Bass"
"http://data.carnegiehall.org/names/61292","Jean-Claude Eugene"
"http://data.carnegiehall.org/names/9552","Sister Rosetta Tharpe"
"http://data.carnegiehall.org/names/48096","Tania León"
"http://data.carnegiehall.org/names/2961","Shelton Becton"
"http://data.carnegiehall.org/names/48825","Les Thimmig"
"http://data.carnegiehall.org/names/20533","John Mellencamp"
"http://data.carnegiehall.org/names/109924","Joong Han Jung"
"http://data.carnegiehall.org/names/119399","Bradley Owens"
"http://data.carnegiehall.org/names/6712","Camille Decreus"
"http://data.carnegiehall.org/names/81892","Timothy Michael Powell"
"http://data.carnegiehall.org/names/4864","Michael Hersch"
"http://data.carnegiehall.org/names/105425","Albert L. Davis"
"http://data.carnegiehall.org/names/51225","Carlos Montoya"
"http://data.carnegiehall.org/names/27593","Charles Magnante"
"http://data.carnegiehall.org/names/72791","Nathan Ciganeri"
"http://data.carnegiehall.org/names/5202","Myroslav Skoryk"
"http://data.carnegiehall.org/names/7255","Jörg Demus"
"http://data.carnegiehall.org/names/91348","Astor Piazzolla"
"http://data.carnegiehall.org/names/57984","George Winston"
"http://data.carnegiehall.org/names/89706","Andreas Klein"
"http://data.carnegiehall.org/names/39450","Evelyn Simpson-Curenton"
"http://data.carnegiehall.org/names/29614","Arrigo Barnabé"
"http://data.carnegiehall.org/names/27083","James D. Wagoner"
"http://data.carnegiehall.org/names/23359","Emily Crocker"
"http://data.carnegiehall.org/names/60828","Gary Washington"
"http://data.carnegiehall.org/names/40342","Alex Rybeck"
"http://data.carnegiehall.org/names/132538","Ringdown"
"http://data.carnegiehall.org/names/118673","Ryan O'Neal"
"http://data.carnegiehall.org/names/2153","Jimmy Cliff"
"http://data.carnegiehall.org/names/63109","Julie Danao"
"http://data.carnegiehall.org/names/120737","Jon Fishman"
"http://data.carnegiehall.org/names/9186","Barbara Carroll"
"http://data.carnegiehall.org/names/849","Alexander Gradsky"
"http://data.carnegiehall.org/names/23474","Lawrence Avery"
"http://data.carnegiehall.org/names/56564","David Loeb"
"http://data.carnegiehall.org/names/53286","Jack Bruce"
"http://data.carnegiehall.org/names/69709","Chris Thile"
"http://data.carnegiehall.org/names/37567","Arsenio Rodríguez"
"http://data.carnegiehall.org/names/87228","Peter Gall"
"http://data.carnegiehall.org/names/52122","John Denver"
"http://data.carnegiehall.org/names/37287","Luther Vandross"
"http://data.carnegiehall.org/names/87363","James C. Hagberg"
"http://data.carnegiehall.org/names/98666","David Sisco"
"http://data.carnegiehall.org/names/80767","Denise Young"
"http://data.carnegiehall.org/names/123207","W. C. Clark"
"http://data.carnegiehall.org/names/110951","Kurotaro Kurosaka"
"http://data.carnegiehall.org/names/35817","Joey Alfidi"
"http://data.carnegiehall.org/names/103329","Shawn Kirchner"
"http://data.carnegiehall.org/names/116721","Bora Yoon"
"http://data.carnegiehall.org/names/102908","Dong Liu"
"http://data.carnegiehall.org/names/56800","Clarence Eddy"
"http://data.carnegiehall.org/names/24822","Harry Edison"
"http://data.carnegiehall.org/names/109291","Toby Keith"
"http://data.carnegiehall.org/names/69038","Bill Douglas"
"http://data.carnegiehall.org/names/22824","Egberto Gismonti"
"http://data.carnegiehall.org/names/53931","Hall Johnson"
"http://data.carnegiehall.org/names/70707","Charles Richard"
"http://data.carnegiehall.org/names/4971","Brian Suits"
"http://data.carnegiehall.org/names/65170","Whitney Ashe"
"http://data.carnegiehall.org/names/35356","Madonna"
"http://data.carnegiehall.org/names/4712","Albert Ammons"
"http://data.carnegiehall.org/names/97862","Trisdee na Patalung"
"http://data.carnegiehall.org/names/21954","Alla Pavlova"
"http://data.carnegiehall.org/names/80021","Roger Davidson"
"http://data.carnegiehall.org/names/54497","M. Lichtenstein Koevessy"
"http://data.carnegiehall.org/names/75574","Sarah McLachlan"
"http://data.carnegiehall.org/names/17943","Ben Yomen"
"http://data.carnegiehall.org/names/36875","Carman Moore"
"http://data.carnegiehall.org/names/67332","Vladimir Shinov"
"http://data.carnegiehall.org/names/12512","Hryhory Kytasty"
"http://data.carnegiehall.org/names/42602","Gianfranco Masini"
"http://data.carnegiehall.org/names/2665","Slide Hampton"
